pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
104.45,-52.62,90.0,bottom,C196,,,C_0402_1005Metric,56pF,smt
94.06,-42.97,180.0,bottom,C197,,,C_0603_1608Metric,300nF,smt
104.84,-45.63,-90.0,bottom,C198,,,C_0402_1005Metric,120nF,smt
111.84,-45.07,180.0,bottom,C199,,,C_0402_1005Metric,220pF,smt
73.96,-50.97,0.0,top,C2,,,C_0402_1005Metric,150nF,smt
129.04,-50.8,90.0,top,C20,,,C_0402_1005Metric,1.5nF,smt
84.23,-48.64,90.0,bottom,C200,,,C_1206_3216Metric,10uF,smt
88.67,-47.03,180.0,bottom,C201,,,C_1206_3216Metric,10uF,smt
88.7,-44.04,90.0,bottom,C202,,,C_0603_1608Metric,150nF,smt
150.5,-88.55,-90.0,bottom,C203,,,C_0402_1005Metric,150nF,smt
152.43,-88.55,-90.0,bottom,C204,,,C_1206_3216Metric,10uF,smt
140.44,-78.7,180.0,bottom,C205,,,C_0402_1005Metric,150nF,smt
119.68,-65.91,90.0,bottom,C206,,,C_1206_3216Metric,10uF,smt
139.35,-64.67,90.0,bottom,C207,,,C_0603_1608Metric,300nF,smt
137.36,-71.1,180.0,bottom,C208,,,C_0402_1005Metric,1nF,smt
138.64,-68.91,180.0,bottom,C209,,,C_1206_3216Metric,10uF,smt
127.62,-50.745,90.0,top,C21,,,C_0603_1608Metric,270nF,smt
116.95,-65.9,90.0,bottom,C210,,,C_1206_3216Metric,10uF,smt
137.37,-72.06,180.0,bottom,C211,,,C_0402_1005Metric,150nF,smt
115.65,-74.84,180.0,bottom,C212,,,C_0402_1005Metric,150nF,smt
131.86,-68.37,-90.0,bottom,C213,,,C_0402_1005Metric,100nF,smt
134.31,-70.67,-90.0,bottom,C214,,,C_1206_3216Metric,10uF,smt
131.74,-75.12,90.0,bottom,C215,,,C_0402_1005Metric,100nF,smt
102.54,-82.17,-90.0,bottom,C216,,,C_0402_1005Metric,150nF,smt
98.03,-81.87,-90.0,bottom,C217,,,C_0402_1005Metric,150nF,smt
94.84,-77.64,90.0,bottom,C218,,,C_0603_1608Metric,150nF,smt
101.04,-82.17,-90.0,bottom,C219,,,C_0402_1005Metric,150nF,smt
124.69,-50.72,90.0,top,C22,,,C_0603_1608Metric,270nF,smt
93.58,-84.72,180.0,bottom,C220,,,C_0402_1005Metric,150nF,smt
97.49,-77.56,90.0,bottom,C221,,,C_0603_1608Metric,150nF,smt
98.82,-77.56,90.0,bottom,C222,,,C_0603_1608Metric,10nF,smt
89.17,-88.39,90.0,bottom,C223,,,C_0402_1005Metric,150nF,smt
76.4,-74.74,180.0,bottom,C224,,,C_0603_1608Metric,10nF,smt
79.49,-68.92,-90.0,bottom,C225,,,C_0603_1608Metric,1uF,smt
73.54,-67.08,-90.0,bottom,C226,,,C_0603_1608Metric,1uF,smt
88.53,-86.82,180.0,bottom,C227,,,C_0402_1005Metric,150nF,smt
76.66,-66.09,180.0,bottom,C228,,,C_0402_1005Metric,100pF,smt
87.65,-64.98,180.0,bottom,C229,,,C_0603_1608Metric,1uF,smt
118.46,-53.25,90.0,top,C23,,,C_1206_3216Metric,10uF,smt
74.67,-88.55,0.0,bottom,C230,,,C_0402_1005Metric,DNP,smt
84.58,-67.65,180.0,bottom,C231,,,C_0402_1005Metric,150nF,smt
85.35,-88.69,180.0,bottom,C232,,,C_1206_3216Metric,10uF,smt
75.07,-84.87,-90.0,bottom,C233,,,C_0603_1608Metric,330nF,smt
80.93,-85.04,90.0,bottom,C234,,,C_0402_1005Metric,150nF,smt
197.03,-102.83,90.0,bottom,C235,,,C_0402_1005Metric,150nF,smt
200.7,-111.08,-90.0,bottom,C236,,,C_0402_1005Metric,100nF,smt
198.89,-102.83,90.0,bottom,C237,,,C_0402_1005Metric,150nF,smt
211.81,-105.22,90.0,bottom,C238,,,C_0603_1608Metric,1uF,smt
204.99,-102.21,180.0,bottom,C239,,,C_0402_1005Metric,150nF,smt
132.59,-50.94,90.0,top,C24,,,C_0402_1005Metric,DNP,smt
192.33,-103.75,-90.0,bottom,C240,,,C_0603_1608Metric,300nF,smt
195.31,-103.47,90.0,bottom,C241,,,C_0402_1005Metric,100nF,smt
193.55,-113.0,0.0,bottom,C242,,,C_0402_1005Metric,100nF,smt
184.37,-108.66,90.0,bottom,C243,,,C_0402_1005Metric,120nF,smt
176.73,-106.6,90.0,bottom,C244,,,C_0402_1005Metric,120nF,smt
165.89,-101.38,90.0,bottom,C245,,,C_0603_1608Metric,10nF,smt
139.8,-101.79,90.0,bottom,C246,,,C_0603_1608Metric,150nF,smt
152.24,-109.21,180.0,bottom,C247,,,C_0402_1005Metric,1nF,smt
146.42,-90.71,90.0,bottom,C248,,,C_0603_1608Metric,1uF,smt
164.4,-103.8,180.0,bottom,C249,,,C_0402_1005Metric,150nF,smt
139.81,-53.5,90.0,top,C25,,,C_0603_1608Metric,270nF,smt
145.02,-90.26,90.0,bottom,C250,,,C_0402_1005Metric,18pF,smt
138.66,-90.55,90.0,bottom,C251,,,C_0402_1005Metric,18pF,smt
117.12,-104.53,90.0,bottom,C252,,,C_0402_1005Metric,1nF,smt
116.14,-104.53,90.0,bottom,C253,,,C_0402_1005Metric,150nF,smt
97.53,-96.04,90.0,bottom,C254,,,C_0402_1005Metric,1nF,smt
107.85,-103.96,90.0,bottom,C255,,,C_0402_1005Metric,120nF,smt
98.67,-96.04,90.0,bottom,C256,,,C_0402_1005Metric,150nF,smt
79.24,-97.08,90.0,bottom,C257,,,C_0402_1005Metric,DNP,smt
85.28,-103.9,90.0,bottom,C258,,,C_0402_1005Metric,220pF,smt
85.23,-90.64,180.0,bottom,C259,,,C_0603_1608Metric,330nF,smt
87.79,-74.24,0.0,top,C26,,,C_0402_1005Metric,150nF,smt
85.24,-91.79,180.0,bottom,C260,,,C_0402_1005Metric,1nF,smt
74.72,-99.61,180.0,bottom,C261,,,C_0402_1005Metric,DNP,smt
217.36,-133.4,180.0,bottom,C262,,,C_0805_2012Metric,1.5uF,smt
215.62,-128.49,180.0,bottom,C263,,,C_0402_1005Metric,100nF,smt
200.72,-124.71,180.0,bottom,C264,,,C_0402_1005Metric,56pF,smt
191.145,-122.28,180.0,bottom,C265,,,C_0402_1005Metric,150nF,smt
207.575,-127.03,180.0,bottom,C266,,,C_0402_1005Metric,180pF,smt
200.71,-123.58,180.0,bottom,C267,,,C_0402_1005Metric,DNP,smt
205.49,-133.26,-90.0,bottom,C268,,,C_0402_1005Metric,56pf,smt
210.44,-127.03,180.0,bottom,C269,,,C_0402_1005Metric,220pF,smt
80.97,-79.3,0.0,top,C27,,,C_0402_1005Metric,18pF,smt
204.65,-136.48,180.0,bottom,C270,,,C_0402_1005Metric,DNP,smt
202.53,-115.93,180.0,bottom,C271,,,C_0402_1005Metric,150nF,smt
181.72,-126.55,180.0,bottom,C272,,,C_0402_1005Metric,150nF,smt
165.17,-117.59,-90.0,bottom,C273,,,C_0603_1608Metric,150nF,smt
185.37,-129.92,-90.0,bottom,C274,,,C_0402_1005Metric,100nF,smt
177.62,-127.23,180.0,bottom,C275,,,C_0402_1005Metric,100nF,smt
173.97,-115.16,180.0,bottom,C276,,,C_0402_1005Metric,100nF,smt
167.38,-136.25,-90.0,bottom,C277,,,C_0603_1608Metric,1uF,smt
165.17,-122.06,-90.0,bottom,C278,,,C_0402_1005Metric,150nF,smt
166.25,-122.06,90.0,bottom,C279,,,C_0402_1005Metric,120nF,smt
83.55,-79.3,0.0,top,C28,,,C_0402_1005Metric,18pF,smt
138.05,-127.87,90.0,bottom,C280,,,C_0402_1005Metric,100nF,smt
113.63,-136.4,180.0,bottom,C281,,,C_0402_1005Metric,39pF,smt
109.31,-127.49,90.0,bottom,C282,,,C_0402_1005Metric,150nF,smt
111.59,-144.38,180.0,bottom,C283,,,C_0402_1005Metric,39pF,smt
79.19,-70.83,90.0,top,C29,,,C_0402_1005Metric,120nF,smt
74.17,-53.37,90.0,top,C3,,,C_0402_1005Metric,100nF,smt
109.97,-72.6,90.0,top,C30,,,C_1206_3216Metric,10uF,smt
99.2,-69.38,90.0,top,C31,,,C_0402_1005Metric,150nF,smt
106.6,-70.72,90.0,top,C32,,,C_0402_1005Metric,150nF,smt
102.63,-74.74,0.0,top,C33,,,C_0402_1005Metric,150nF,smt
103.05,-65.69,90.0,top,C34,,,C_0402_1005Metric,1nF,smt
111.66,-85.44,90.0,top,C35,,,C_0402_1005Metric,150nF,smt
112.14,-72.6,90.0,top,C36,,,C_1206_3216Metric,10uF,smt
104.18,-70.72,90.0,top,C37,,,C_0402_1005Metric,1nF,smt
94.23,-74.53,90.0,top,C38,,,C_0402_1005Metric,1nF,smt
105.42,-70.72,90.0,top,C39,,,C_0402_1005Metric,150nF,smt
80.43,-52.03,0.0,top,C4,,,C_0402_1005Metric,1nF,smt
104.14,-65.69,90.0,top,C40,,,C_0402_1005Metric,1nF,smt
95.53,-74.53,90.0,top,C41,,,C_0402_1005Metric,120nF,smt
105.42,-68.16,90.0,top,C42,,,C_0402_1005Metric,150nF,smt
101.54,-64.34,90.0,top,C43,,,C_0402_1005Metric,1nF,smt
123.9,-73.54,0.0,top,C44,,,C_0402_1005Metric,5.6nF,smt
116.86,-66.88,90.0,top,C45,,,C_0603_1608Metric,270nF,smt
122.57,-75.89,0.0,top,C46,,,C_0603_1608Metric,10nF,smt
121.29,-87.12,0.0,top,C47,,,C_1206_3216Metric,5.6uF,smt
114.9,-71.49,0.0,top,C48,,,C_0402_1005Metric,330nF,smt
118.29,-75.36,0.0,top,C49,,,C_0805_2012Metric,2.2uF,smt
111.22,-61.21,0.0,top,C5,,,C_0402_1005Metric,150nF,smt
123.9,-74.5,0.0,top,C50,,,C_0402_1005Metric,DNP,smt
115.15,-75.52,90.0,top,C51,,,C_1206_3216Metric,10uF,smt
131.28,-73.54,0.0,top,C52,,,C_0402_1005Metric,22pF,smt
140.32,-68.25,0.0,top,C53,,,C_0402_1005Metric,22pF,smt
143.34,-88.0,90.0,top,C54,,,C_0805_2012Metric,2.7uF,smt
82.49,-105.26,0.0,top,C55,,,C_0402_1005Metric,100nF,smt
80.98,-97.96,90.0,top,C56,,,C_0402_1005Metric,100nF,smt
75.83,-110.22,0.0,top,C57,,,C_0603_1608Metric,100nF,smt
86.29,-100.29,0.0,top,C58,,,C_0402_1005Metric,100nF,smt
75.47,-98.57,90.0,top,C59,,,C_0603_1608Metric,10nF,smt
114.01,-51.68,90.0,top,C6,,,C_0402_1005Metric,DNP,smt
83.16,-110.69,0.0,top,C60,,,C_0603_1608Metric,100nF,smt
84.31,-112.03,0.0,top,C61,,,C_0402_1005Metric,180nF,smt
75.42,-104.71,0.0,top,C62,,,C_0402_1005Metric,120nF,smt
79.51,-110.53,0.0,top,C63,,,C_0603_1608Metric,100nF,smt
108.98,-102.47,90.0,top,C64,,,C_0402_1005Metric,1nF,smt
100.0,-113.89,90.0,top,C65,,,C_0402_1005Metric,150nF,smt
114.24,-89.75,90.0,top,C66,,,C_0603_1608Metric,1uF,smt
98.75,-113.89,90.0,top,C67,,,C_0402_1005Metric,100nF,smt
104.59,-99.67,90.0,top,C68,,,C_0402_1005Metric,100nF,smt
108.89,-94.59,90.0,top,C69,,,C_0402_1005Metric,1nF,smt
112.07,-43.95,90.0,top,C7,,,C_0402_1005Metric,100nF,smt
106.99,-99.91,0.0,top,C70,,,C_0402_1005Metric,100nF,smt
135.85,-112.17,0.0,top,C71,,,C_0402_1005Metric,1nF,smt
134.18,-101.99,90.0,top,C72,,,C_0402_1005Metric,100nF,smt
127.21,-89.33,0.0,top,C73,,,C_0402_1005Metric,120nF,smt
136.22,-110.66,0.0,top,C74,,,C_0402_1005Metric,180nF,smt
131.03,-89.33,0.0,top,C75,,,C_0402_1005Metric,100nF,smt
135.66,-91.57,90.0,top,C76,,,C_0402_1005Metric,100nF,smt
127.21,-90.4,0.0,top,C77,,,C_0402_1005Metric,1nF,smt
135.89,-113.69,0.0,top,C78,,,C_0402_1005Metric,1nF,smt
134.54,-91.59,90.0,top,C79,,,C_0603_1608Metric,1uF,smt
135.41,-50.94,90.0,top,C8,,,C_0402_1005Metric,150nF,smt
139.08,-89.71,0.0,top,C80,,,C_0603_1608Metric,1uF,smt
131.03,-90.4,0.0,top,C81,,,C_0402_1005Metric,1nF,smt
136.83,-91.57,90.0,top,C82,,,C_0402_1005Metric,100nF,smt
150.41,-94.71,90.0,top,C83,,,C_0402_1005Metric,100nF,smt
159.08,-100.53,90.0,top,C84,,,C_0402_1005Metric,100nF,smt
152.33,-94.71,90.0,top,C85,,,C_0402_1005Metric,1nF,smt
174.19,-100.26,0.0,top,C86,,,C_0402_1005Metric,180nF,smt
168.66,-112.41,90.0,top,C87,,,C_0402_1005Metric,120nF,smt
171.61,-90.73,90.0,top,C88,,,C_0402_1005Metric,180nF,smt
170.47,-100.51,0.0,top,C89,,,C_0603_1608Metric,470nF,smt
138.25,-60.95,0.0,top,C9,,,C_1206_3216Metric,10uF,smt
168.11,-106.8,90.0,top,C90,,,C_0402_1005Metric,120nF,smt
200.59,-93.41,0.0,top,C91,,,C_0402_1005Metric,100nF,smt
201.55,-94.48,0.0,top,C92,,,C_0402_1005Metric,120nF,smt
205.17,-94.41,0.0,top,C93,,,C_0402_1005Metric,100nF,smt
208.75,-105.35,0.0,top,C94,,,C_0402_1005Metric,100nF,smt
75.59,-117.67,0.0,top,C95,,,C_0402_1005Metric,150nF,smt
85.46,-115.33,0.0,top,C96,,,C_0402_1005Metric,150nF,smt
80.71,-136.98,90.0,top,C97,,,C_0402_1005Metric,100nF,smt
80.86,-117.8,0.0,top,C98,,,C_0402_1005Metric,330pF,smt
74.51,-115.9,90.0,top,C99,,,C_0402_1005Metric,100pF,smt
79.97,-49.92,0.0,top,D1,,,3D,3D,smt
86.28,-98.16,0.0,top,D10,,,SOT-416L,K,smt
83.69,-102.93,0.0,top,D11,,,3D,DNP,smt
79.17,-107.77,0.0,top,D12,,,3D,DNP,smt
84.11,-98.16,0.0,top,D13,,,SOT-416L,K,smt
95.37,-100.69,90.0,top,D14,,,SOT-416L,N,smt
89.65,-108.5,90.0,top,D15,,,SOT-416L,N,smt
91.91,-98.56,0.0,top,D16,,,3D,3D,smt
96.48,-111.29,-90.0,top,D17,,,SOT-416L,N,smt
91.81,-102.15,0.0,top,D18,,,3D,3D,smt
135.72,-99.69,0.0,top,D19,,,SOT-416L,N,smt
81.18,-55.61,90.0,top,D2,,,SOT-416L,K,smt
136.67,-108.2,0.0,top,D20,,,SOT-416L,3D,smt
142.9,-93.8,180.0,top,D21,,,3D,3D,smt
158.38,-94.28,0.0,top,D22,,,3D,3D,smt
142.74,-91.34,180.0,top,D23,,,D_0603_1608Metric,92,smt
171.89,-103.49,0.0,top,D24,,,3D,3D,smt
169.155,-103.505,0.0,top,D25,,,3D,3D,smt
212.86,-93.62,0.0,top,D26,,,3D,3D,smt
206.14,-97.46,180.0,top,D27,,,3D,3D,smt
214.07,-98.45,0.0,top,D28,,,3D,3D,smt
209.53,-93.63,0.0,top,D29,,,3D,3D,smt
76.69,-79.01,90.0,top,D3,,,3D,3D,smt
88.73,-115.31,0.0,top,D30,,,SOT-416L,N,smt
97.79,-119.6,0.0,top,D31,,,SOT-416L,N,smt
175.36,-116.92,180.0,top,D32,,,SOT-416L,K,smt
169.88,-139.61,180.0,top,D33,,,SOT-416,N,smt
78.03,-139.94,-90.0,top,D34,,,3D,DNP,smt
134.43,-140.31,0.0,top,D35,,,3D,3D,smt
88.93,-51.22,0.0,bottom,D36,,,D_0603_1608Metric,71,smt
91.44,-59.52,0.0,bottom,D37,,,SOT-416L,N,smt
88.14,-59.7575,90.0,bottom,D38,,,D_0603_1608Metric,40,smt
168.57,-86.85,0.0,bottom,D39,,,Diode,s.3 5F,smt
105.36,-74.34,-90.0,top,D4,,,SOT-416L,N,smt
147.22,-87.97,-90.0,bottom,D40,,,SOT-416L,N,smt
106.44,-77.34,-90.0,bottom,D41,,,D_0603_1608Metric,24,smt
82.24,-80.56,-90.0,bottom,D42,,,SOT-416L,N,smt
82.23,-78.61,-90.0,bottom,D43,,,SOT-416L,N,smt
80.62,-76.59,180.0,bottom,D44,,,D_0603_1608Metric,83,smt
81.92,-74.05,-90.0,bottom,D45,,,SOT-416L,N,smt
81.93,-70.1,-90.0,bottom,D46,,,SOT-416L,N,smt
76.13,-72.98,0.0,bottom,D47,,,D_0603_1608Metric,24,smt
86.48,-74.03,180.0,bottom,D48,,,D_0603_1608Metric,A2,smt
81.93,-72.05,-90.0,bottom,D49,,,SOT-416L,N,smt
137.26,-63.65,180.0,top,D5,,,3D,3D,smt
86.48,-72.26,180.0,bottom,D50,,,D_0603_1608Metric,26,smt
86.48,-70.24,180.0,bottom,D51,,,D_0603_1608Metric,C6,smt
180.55,-103.72,90.0,bottom,D52,,,SOT-416,K,smt
178.26,-103.73,90.0,bottom,D53,,,SOT-416,K,smt
175.74,-103.15,90.0,bottom,D54,,,SOT-416,K,smt
168.57,-90.12,0.0,bottom,D55,,,Diode,s.3 5F,smt
172.93,-103.15,90.0,bottom,D56,,,SOT-416,K,smt
170.65,-103.15,90.0,bottom,D57,,,SOT-416,K,smt
146.8,-94.1,180.0,bottom,D58,,,SOT-416L,K,smt
163.86,-89.52,180.0,bottom,D59,,,SOT-416L,3D,smt
114.95,-82.7,180.0,top,D6,,,3D,Q,smt
104.88,-100.64,0.0,bottom,D60,,,SOT-23,3D,smt
115.24,-79.35,90.0,top,D7,,,3D,Q,smt
86.28,-108.14,0.0,top,D8,,,3D,DNP,smt
78.34,-101.88,-90.0,top,D9,,,3D,DNP,smt
99.19,-56.84,0.0,top,EM1,,,R-array,R-array,smt
103.02,-56.84,0.0,top,EM2,,,R-array,R-array,smt
106.8,-56.84,0.0,top,EM3,,,R-array,R-array,smt
110.65,-56.84,0.0,top,EM4,,,R-array,R-array,smt
114.51,-52.25,180.0,bottom,EM5,,,R-array,R-array,smt
165.79,-96.79,90.0,bottom,F1,,,Fuse_1206_3216Metric,0.5A,smt
215.32,-122.9,180.0,bottom,F2,,,Fuse_1206_3216Metric,1.0A,smt
196.44,-122.46,180.0,bottom,F3,,,Fuse_1206_3216Metric,0.5A,smt
183.2,-124.5,180.0,bottom,F4,,,Fuse_1206_3216Metric,0.5A,smt
104.56,-44.75,0.0,top,J1,,,PS2,PS2,smt
163.7,-115.9,-90.0,top,J10,,,PCMCIA,PCMCIA,smt
186.6,-121.72,-90.0,top,J11,,,CF-card,CF-card,smt
137.3,-82.17,180.0,bottom,J12,,,Debug-6,Debug-6,smt
194.79,-95.55,180.0,bottom,J13,,,Docking Port,Docking Port,smt
103.3,-117.82,180.0,bottom,J15,,,RAM Module,RAM Module,smt
198.59,-140.94,180.0,bottom,J16,,,Flat-20,Flat-20,smt
173.95,-140.0,180.0,bottom,J17,,,Flat-8,Flat-8,smt
148.95,-140.98,180.0,bottom,J18,,,Flat-4,Flat-4,smt
98.7,-141.2,180.0,bottom,J19,,,Flat-18,Flat-18,smt
101.77,-51.32,0.0,top,J2,,,LCD_connector,LCD_connector,smt
118.8,-46.41,0.0,top,J3,,,Audio-Jack,Audio-Jack,smt
132.24,-45.95,0.0,top,J4,,,connector-4,connector-4,smt
102.42,-79.87,0.0,top,J5,,,PSU_Connector,PSU_Connector,smt
164.46,-87.02,0.0,top,J6,,,BridgeBatt,BridgeBatt,smt
174.51,-86.26,0.0,top,J7,,,SPKR,SPKR,smt
180.29,-95.67,0.0,top,J8,,,Modem-Connector,Modem-Connector,smt
109.43,-121.94,0.0,top,J9,,,Debug-10,Debug-10,smt
111.79,-46.7,0.0,top,L1,,,L_0603_1608Metric,1.5uH,smt
100.66,-47.37,180.0,bottom,L10,,,L_0805_2012Metric,300nH,smt
109.34,-50.2,180.0,bottom,L11,,,L_0603_1608Metric,1.5uH,smt
106.75,-43.04,180.0,bottom,L12,,,L_0805_2012Metric,300nH,smt
111.97,-46.4,180.0,bottom,L13,,,L_0603_1608Metric,1.5uH,smt
88.9025,-49.75,180.0,bottom,L14,,,L_0603_1608Metric,1.5uH,smt
88.93,-53.01,180.0,bottom,L15,,,L_0603_1608Metric,1.5uH,smt
95.49,-49.66,180.0,bottom,L16,,,L_0603_1608Metric,1.5uH,smt
110.87,-52.78,180.0,bottom,L17,,,L_0603_1608Metric,1.5uH,smt
107.15,-47.42,180.0,bottom,L18,,,L_0603_1608Metric,1.5uH,smt
120.72,-52.07,90.0,top,L2,,,L_0603_1608Metric,1.5uH,smt
108.19,-71.91,90.0,top,L3,,,L_0603_1608Metric,1.5uH,smt
119.4,-82.25,90.0,top,L4,,,L_1210_3225Metric,68uH,smt
120.64,-54.59,90.0,bottom,L5,,,L_0603_1608Metric,1.5uH,smt
119.79,-61.11,90.0,bottom,L6,,,L_0603_1608Metric,1.5uH,smt
124.9,-45.91,90.0,bottom,L7,,,L_0603_1608Metric,1.5uH,smt
118.11,-54.0125,90.0,bottom,L8,,,L_0603_1608Metric,1.5uH,smt
92.79,-56.19,180.0,bottom,L9,,,L_0805_2012Metric,300nH,smt
84.3,-52.54,0.0,top,Q1,,,SOT-23,IS6,smt
92.8,-108.34,-90.0,top,Q10,,,SOT-416,8C,smt
102.25,-98.16,90.0,top,Q11,,,SOT-23,IS6,smt
90.06,-111.36,0.0,top,Q12,,,SOT-416,8C,smt
96.1,-107.93,90.0,top,Q13,,,SOT-23,IS6,smt
138.1,-95.5,90.0,top,Q14,,,SOT-416,8C,smt
123.92,-89.79,180.0,top,Q15,,,SOT-416,8B,smt
174.84,-113.02,90.0,top,Q16,,,TSOT-23,IS6,smt
145.14,-135.99,180.0,top,Q17,,,3D,6D,smt
174.02,-119.68,90.0,top,Q18,,,SOT-416,8C,smt
137.53,-139.95,-90.0,top,Q19,,,SOT-416,8B,smt
78.37,-55.86,90.0,top,Q2,,,SOT-416,8C,smt
86.71,-55.39,90.0,bottom,Q20,,,TSOT-23,7C,smt
84.64,-58.71,0.0,bottom,Q21,,,SOT-416,8B,smt
82.58,-55.73,180.0,bottom,Q22,,,SOT-416L,YQ,smt
82.24,-58.84,90.0,bottom,Q23,,,SOT-416,8B,smt
81.37,-51.39,90.0,bottom,Q24,,,SOT-23,6D,smt
75.49,-53.23,180.0,bottom,Q25,,,SOT-89-3,BH RT,smt
140.26,-74.61,0.0,bottom,Q26,,,SOT-416,8C,smt
89.54,-80.37,90.0,bottom,Q27,,,SOT-416,8C,smt
109.6,-77.58,-90.0,bottom,Q28,,,SOT-416,8LR,smt
78.52,-81.75,0.0,bottom,Q29,,,SOT-23,DNP,smt
119.0075,-71.2,90.0,top,Q3,,,SOT-89-3,582 B74,smt
76.87,-67.91,180.0,bottom,Q30,,,SOT-416,8C,smt
88.79,-84.43,180.0,bottom,Q31,,,SOT-23,6D,smt
216.0975,-108.11,180.0,bottom,Q32,,,SOT-416,8B,smt
208.13,-103.92,90.0,bottom,Q33,,,SOT-89-3,BH RT,smt
187.07,-106.35,180.0,bottom,Q34,,,SOT-89-3,BH RT,smt
132.08,-104.52,-90.0,bottom,Q35,,,SOT-523,8C,smt
136.42,-105.05,90.0,bottom,Q36,,,TSOT-23,7C,smt
214.6,-137.73,-90.0,bottom,Q37,,,SOT-89-3,BH RT,smt
171.94,-135.57,-90.0,bottom,Q38,,,SOT-416,8C,smt
152.78,-136.07,180.0,bottom,Q39,,,TSOT-23,HQ,smt
123.18,-81.37,0.0,top,Q4,,,SOT-416L,YQ,smt
144.94,-136.31,180.0,bottom,Q40,,,TSOT-23,HQ,smt
141.66,-136.29,180.0,bottom,Q41,,,TSOT-23,CQ,smt
141.38,-143.21,180.0,bottom,Q42,,,TSOT-23,CQ,smt
137.84,-139.83,-90.0,bottom,Q43,,,SOT-523,8B,smt
135.77,-139.83,-90.0,bottom,Q44,,,SOT-523,8B,smt
117.08,-86.81,0.0,top,Q5,,,SOT-416L,HQ,smt
140.19,-63.87,0.0,top,Q6,,,SOT-416L,ST3,smt
84.45,-113.65,180.0,top,Q7,,,SOT-416,8C,smt
101.15,-108.27,180.0,top,Q8,,,3D,6D,smt
98.93,-99.28,-90.0,top,Q9,,,SOT-523,8C,smt
82.62,-57.19,0.0,top,R1,,,R_0402_1005Metric,470k,smt
82.62,-58.22,0.0,top,R10,,,R_0402_1005Metric,470k,smt
93.04,-110.46,0.0,top,R100,,,R_0402_1005Metric,220,smt
106.92,-111.43,0.0,top,R101,,,R_0402_1005Metric,33,smt
104.0,-110.11,0.0,top,R102,,,R_0402_1005Metric,470k,smt
106.92,-110.18,0.0,top,R103,,,R_0402_1005Metric,33,smt
112.6,-90.16,90.0,top,R104,,,R_0402_1005Metric,47k,smt
104.0,-111.56,0.0,top,R105,,,R_0402_1005Metric,470k,smt
106.92,-108.74,0.0,top,R106,,,R_0402_1005Metric,33,smt
99.35,-97.34,0.0,top,R107,,,R_0402_1005Metric,33k,smt
101.16,-94.32,90.0,top,R108,,,R_0402_1005Metric,4.7k,smt
94.0,-98.87,90.0,top,R109,,,R_0402_1005Metric,10k,smt
86.14,-53.71,0.0,top,R11,,,R_0402_1005Metric,470k,smt
93.91,-102.73,90.0,top,R110,,,R_0402_1005Metric,10k,smt
120.81,-89.53,0.0,top,R111,,,R_0603_1608Metric,100,smt
137.69,-100.12,90.0,top,R112,,,R_0402_1005Metric,47k,smt
138.82,-108.62,90.0,top,R113,,,R_0402_1005Metric,470k,smt
136.53,-95.64,90.0,top,R114,,,R_0402_1005Metric,47k,smt
137.94,-102.93,0.0,top,R115,,,R_0402_1005Metric,10k,smt
134.17,-94.19,90.0,top,R116,,,R_0402_1005Metric,100k,smt
139.11,-110.64,0.0,top,R117,,,R_0402_1005Metric,47k,smt
137.94,-104.29,0.0,top,R118,,,R_0402_1005Metric,100k,smt
138.08,-92.92,90.0,top,R119,,,R_0402_1005Metric,470k,smt
81.03,-54.21,0.0,top,R12,,,R_0402_1005Metric,182k,smt
139.11,-112.19,0.0,top,R120,,,R_0402_1005Metric,100k,smt
151.44,-94.71,90.0,top,R121,,,R_0402_1005Metric,100k,smt
157.83,-97.01,90.0,top,R122,,,R_0402_1005Metric,470k,smt
159.02,-97.01,90.0,top,R123,,,R_0402_1005Metric,470k,smt
159.36,-103.72,90.0,top,R124,,,R_0402_1005Metric,470k,smt
159.32,-106.62,90.0,top,R125,,,R_0402_1005Metric,470k,smt
169.83,-112.41,90.0,top,R126,,,R_0402_1005Metric,470k,smt
173.95,-103.25,-90.0,top,R127,,,R_0402_1005Metric,470k,smt
179.19,-100.81,0.0,top,R128,,,R_0402_1005Metric,470k,smt
177.77,-113.08,90.0,top,R129,,,R_0402_1005Metric,133k,smt
82.04,-61.27,0.0,top,R13,,,R_0402_1005Metric,470k,smt
212.42,-102.08,90.0,top,R130,,,R_0402_1005Metric,470k,smt
198.87,-102.84,90.0,top,R131,,,R_0402_1005Metric,DNP,smt
194.61,-93.66,90.0,top,R132,,,R_0402_1005Metric,2k,smt
195.43,-98.01,90.0,top,R133,,,R_0402_1005Metric,2k,smt
213.72,-104.64,90.0,top,R134,,,R_0402_1005Metric,10k,smt
198.9,-98.01,90.0,top,R135,,,R_0402_1005Metric,470k,smt
192.6,-93.66,90.0,top,R136,,,R_0402_1005Metric,1k,smt
190.58,-93.66,90.0,top,R137,,,R_0402_1005Metric,2k,smt
197.41,-98.01,90.0,top,R138,,,R_0402_1005Metric,1k,smt
211.45,-102.08,90.0,top,R139,,,R_0402_1005Metric,470k,smt
102.99,-61.8,90.0,top,R14,,,R_0402_1005Metric,10,smt
196.57,-93.67,90.0,top,R140,,,R_0402_1005Metric,1k,smt
193.61,-93.66,90.0,top,R141,,,R_0402_1005Metric,1k,smt
196.4,-98.01,90.0,top,R142,,,R_0402_1005Metric,1k,smt
